name,type,rating,price,link,distance,lat,lng
優卡輕食 You Can Fresh 南棟聯合辦公大樓員工餐廳,健康餐,4.8,$1-200,https://www.google.com/maps/place/%E5%84%AA%E5%8D%A1%E8%BC%95%E9%A3%9F+You+Can+Fresh+%E5%8D%97%E6%A3%9F%E8%81%AF%E5%90%88%E8%BE%A6%E5%85%AC%E5%A4%A7%E6%A8%93%E5%93%A1%E5%B7%A5%E9%A4%90%E5%BB%B3/data=!4m7!3m6!1s0x3442a9914b333855:0xaad2bb16857d7a8e!8m2!3d25.0421252!4d121.5195042!16s%2Fg%2F11j5zl3wv6!19sChIJVTgzS5GpQjQRjnp9hRa70qo?authuser=0&hl=zh-TW&rclk=1,554,25.0421252,121.5195042
Homey 烘米餐廚-餐盒專賣,健康餐,4.6,$1-200,https://www.google.com/maps/place/Homey+%E7%83%98%E7%B1%B3%E9%A4%90%E5%BB%9A-%E9%A4%90%E7%9B%92%E5%B0%88%E8%B3%A3/data=!4m7!3m6!1s0x3442a9ba6d5af3df:0x99a316c07bf59e50!8m2!3d25.0497737!4d121.5197449!16s%2Fg%2F11sz3llm9_!19sChIJ3_NabbqpQjQRUJ71e8AWo5k?authuser=0&hl=zh-TW&rclk=1,405,25.0497737,121.5197449
GET POWER 給力盒子 北車店,健康餐,3.9,無資料,https://www.google.com/maps/place/GET+POWER+%E7%B5%A6%E5%8A%9B%E7%9B%92%E5%AD%90+%E5%8C%97%E8%BB%8A%E5%BA%97/data=!4m7!3m6!1s0x3442a9163eb9da75:0x845b86ccf2655713!8m2!3d25.0452933!4d121.5136644!16s%2Fg%2F11shrlq9z5!19sChIJddq5PhapQjQRE1dl8syGW4Q?authuser=0&hl=zh-TW&rclk=1,419,25.0452933,121.5136644
老公老婆餐盒｜北車店｜健康餐｜美食｜餐廳｜便當,健康餐,4.2,$1-200,https://www.google.com/maps/place/%E8%80%81%E5%85%AC%E8%80%81%E5%A9%86%E9%A4%90%E7%9B%92%EF%BD%9C%E5%8C%97%E8%BB%8A%E5%BA%97%EF%BD%9C%E5%81%A5%E5%BA%B7%E9%A4%90%EF%BD%9C%E7%BE%8E%E9%A3%9F%EF%BD%9C%E9%A4%90%E5%BB%B3%EF%BD%9C%E4%BE%BF%E7%95%B6/data=!4m7!3m6!1s0x3442a9000354ab81:0x79faa46eea9131b4!8m2!3d25.0440773!4d121.5112057!16s%2Fg%2F11y2n630h4!19sChIJgatUAwCpQjQRtDGR6m6k-nk?authuser=0&hl=zh-TW&rclk=1,700,25.0440773,121.5112057
雞肉本家 有田店（雞肉飯專賣店/健康餐）,健康餐,4.3,$1-200,https://www.google.com/maps/place/%E9%9B%9E%E8%82%89%E6%9C%AC%E5%AE%B6+%E6%9C%89%E7%94%B0%E5%BA%97%EF%BC%88%E9%9B%9E%E8%82%89%E9%A3%AF%E5%B0%88%E8%B3%A3%E5%BA%97%2F%E5%81%A5%E5%BA%B7%E9%A4%90%EF%BC%89/data=!4m7!3m6!1s0x3442a9007f598d9d:0xd27948d1c6abd2be!8m2!3d25.0429683!4d121.5113287!16s%2Fg%2F11y58s40c2!19sChIJnY1ZfwCpQjQRvtKrxtFIedI?authuser=0&hl=zh-TW&rclk=1,751,25.0429683,121.5113287
村民餐盒,健康餐,3.2,無資料,https://www.google.com/maps/place/%E6%9D%91%E6%B0%91%E9%A4%90%E7%9B%92/data=!4m7!3m6!1s0x3442a90001470839:0x9a69d42eaf730bc7!8m2!3d25.0448126!4d121.5160065!16s%2Fg%2F11y3hn9w2r!19sChIJOQhHAQCpQjQRxwtzry7UaZo?authuser=0&hl=zh-TW&rclk=1,263,25.0448126,121.5160065
夏威魚hawaiipokebox台北車站店,健康餐,3.5,$1-200,https://www.google.com/maps/place/%E5%A4%8F%E5%A8%81%E9%AD%9Ahawaiipokebox%E5%8F%B0%E5%8C%97%E8%BB%8A%E7%AB%99%E5%BA%97/data=!4m7!3m6!1s0x3442a9c3b6d3ed07:0xa633a9e36267d892!8m2!3d25.0450099!4d121.5170032!16s%2Fg%2F11t807b6f0!19sChIJB-3TtsOpQjQRkthnYuOpM6Y?authuser=0&hl=zh-TW&rclk=1,201,25.0450099,121.5170032
木麒麟拉麵,拉麵,4.9,$200-400,https://www.google.com/maps/place/%E6%9C%A8%E9%BA%92%E9%BA%9F%E6%8B%89%E9%BA%B5/data=!4m7!3m6!1s0x3442a90579536a0d:0x41e41f95a5e49d05!8m2!3d25.0514!4d121.5212637!16s%2Fg%2F11wjk94dyr!19sChIJDWpTeQWpQjQRBZ3kpZUf5EE?authuser=0&hl=zh-TW&rclk=1,641,25.0514,121.5212637
京都柚子豚骨拉麵 中山本店,拉麵,4.5,$200-400,https://www.google.com/maps/place/%E4%BA%AC%E9%83%BD%E6%9F%9A%E5%AD%90%E8%B1%9A%E9%AA%A8%E6%8B%89%E9%BA%B5+%E4%B8%AD%E5%B1%B1%E6%9C%AC%E5%BA%97/data=!4m7!3m6!1s0x3442a9892f0b5cad:0x714f7d1ac24a7f2b!8m2!3d25.0510279!4d121.520426!16s%2Fg%2F11jkncr9v3!19sChIJrVwLL4mpQjQRK39Kwhp9T3E?authuser=0&hl=zh-TW&rclk=1,559,25.0510279,121.520426
天鷄麵屋坊,拉麵,4.5,$200-400,https://www.google.com/maps/place/%E5%A4%A9%E9%B7%84%E9%BA%B5%E5%B1%8B%E5%9D%8A/data=!4m7!3m6!1s0x3442a90026f89c4b:0x8fac7ddc55c32fde!8m2!3d25.052361!4d121.5196587!16s%2Fg%2F11vy_82sxh!19sChIJS5z4JgCpQjQR3i_DVdx9rI8?authuser=0&hl=zh-TW&rclk=1,660,25.052361,121.5196587
麵屋鶴立,拉麵,4.4,$200-400,https://www.google.com/maps/place/%E9%BA%B5%E5%B1%8B%E9%B6%B4%E7%AB%8B/data=!4m7!3m6!1s0x3442a9006b8e841f:0x36f0421df01a7f90!8m2!3d25.0535571!4d121.5185093!16s%2Fg%2F11w8tjc3dc!19sChIJH4SOawCpQjQRkH8a8B1C8DY?authuser=0&hl=zh-TW&rclk=1,763,25.0535571,121.5185093
麵屋武藏 本店,拉麵,4.3,$200-400,https://www.google.com/maps/place/%E9%BA%B5%E5%B1%8B%E6%AD%A6%E8%97%8F+%E6%9C%AC%E5%BA%97/data=!4m7!3m6!1s0x3442a9a6e2c7a6a5:0x48b17ce5237f6caa!8m2!3d25.0459993!4d121.5170414!16s%2Fg%2F11f5nh9mnn!19sChIJpabH4qapQjQRqmx_I-V8sUg?authuser=0&hl=zh-TW&rclk=1,96,25.0459993,121.5170414
鳥人拉麵 中山店,拉麵,4.2,$200-400,https://www.google.com/maps/place/%E9%B3%A5%E4%BA%BA%E6%8B%89%E9%BA%B5+%E4%B8%AD%E5%B1%B1%E5%BA%97/data=!4m7!3m6!1s0x3442a96f20822da5:0xb1831c40cd4e5fe0!8m2!3d25.0509626!4d121.5229033!16s%2Fg%2F11fy4dhgww!19sChIJpS2CIG-pQjQR4F9OzUAcg7E?authuser=0&hl=zh-TW&rclk=1,718,25.0509626,121.5229033
豚人拉麵 台北漢口店,拉麵,4.6,$200-400,https://www.google.com/maps/place/%E8%B1%9A%E4%BA%BA%E6%8B%89%E9%BA%B5+%E5%8F%B0%E5%8C%97%E6%BC%A2%E5%8F%A3%E5%BA%97/data=!4m7!3m6!1s0x3442a9811ccfaf0d:0xc9a138113331d819!8m2!3d25.045071!4d121.5110638!16s%2Fg%2F11y24sp6jb!19sChIJDa_PHIGpQjQRGdgxMxE4ock?authuser=0&hl=zh-TW&rclk=1,675,25.045071,121.5110638
美術系拉麵 台北車站店,拉麵,4.6,$200-400,https://www.google.com/maps/place/%E7%BE%8E%E8%A1%93%E7%B3%BB%E6%8B%89%E9%BA%B5+%E5%8F%B0%E5%8C%97%E8%BB%8A%E7%AB%99%E5%BA%97/data=!4m7!3m6!1s0x3442a978c69732af:0x496d03837415df26!8m2!3d25.0461041!4d121.5135964!16s%2Fg%2F11mchy8_m1!19sChIJrzKXxnipQjQRJt8VdIMDbUk?authuser=0&hl=zh-TW&rclk=1,399,25.0461041,121.5135964
麵屋武藏-神山,拉麵,4.3,$200-400,https://www.google.com/maps/place/%E9%BA%B5%E5%B1%8B%E6%AD%A6%E8%97%8F-%E7%A5%9E%E5%B1%B1/data=!4m7!3m6!1s0x3442a96f3b01e383:0xbde10d0f5a4a5214!8m2!3d25.0510319!4d121.5235744!16s%2Fg%2F1pp2vk4pv!19sChIJg-MBO2-pQjQRFFJKWg8N4b0?authuser=0&hl=zh-TW&rclk=1,775,25.0510319,121.5235744
奧特拉麵Ramen Ultra 微風台北車站店 (日本錦拉麵),拉麵,4.4,$200-400,https://www.google.com/maps/place/%E5%A5%A7%E7%89%B9%E6%8B%89%E9%BA%B5Ramen+Ultra+%E5%BE%AE%E9%A2%A8%E5%8F%B0%E5%8C%97%E8%BB%8A%E7%AB%99%E5%BA%97+%28%E6%97%A5%E6%9C%AC%E9%8C%A6%E6%8B%89%E9%BA%B5%29/data=!4m7!3m6!1s0x3442a90ef14d848f:0xbd258c94249990ed!8m2!3d25.0477467!4d121.5169983!16s%2Fg%2F11sw_2rjj3!19sChIJj4RN8Q6pQjQR7ZCZJJSMJb0?authuser=0&hl=zh-TW&rclk=1,121,25.0477467,121.5169983
屯京拉麵 台北站前店,拉麵,4.2,$200-400,https://www.google.com/maps/place/%E5%B1%AF%E4%BA%AC%E6%8B%89%E9%BA%B5+%E5%8F%B0%E5%8C%97%E7%AB%99%E5%89%8D%E5%BA%97/data=!4m7!3m6!1s0x3442a972fa9db3b9:0xe3d62764fb57f45c!8m2!3d25.046103!4d121.5162372!16s%2Fg%2F11b6394gbx!19sChIJubOd-nKpQjQRXPRX-2Qn1uM?authuser=0&hl=zh-TW&rclk=1,146,25.046103,121.5162372
隱家拉麵 南陽店,拉麵,4.4,$200-400,https://www.google.com/maps/place/%E9%9A%B1%E5%AE%B6%E6%8B%89%E9%BA%B5+%E5%8D%97%E9%99%BD%E5%BA%97/data=!4m7!3m6!1s0x3442a9f98d65b173:0xd228944300d44362!8m2!3d25.0442975!4d121.5161383!16s%2Fg%2F11x2hwhq5h!19sChIJc7FljfmpQjQRYkPUAEOUKNI?authuser=0&hl=zh-TW&rclk=1,306,25.0442975,121.5161383
明 拉麵吧 MING Ramen Bar ｜Authentic Japanese Ramen in Taipei,拉麵,4.5,$200-400,https://www.google.com/maps/place/%E6%98%8E+%E6%8B%89%E9%BA%B5%E5%90%A7+MING+Ramen+Bar+%EF%BD%9CAuthentic+Japanese+Ramen+in+Taipei/data=!4m7!3m6!1s0x3442a90ae5d3d693:0x6c862e95ee922798!8m2!3d25.0496611!4d121.5169979!16s%2Fg%2F11lv_yfvhf!19sChIJk9bT5QqpQjQRmCeS7pUuhmw?authuser=0&hl=zh-TW&rclk=1,327,25.0496611,121.5169979
旨燕,拉麵,4.2,$200-400,https://www.google.com/maps/place/%E6%97%A8%E7%87%95/data=!4m7!3m6!1s0x3442a9f55e150f13:0x2376fd295f346a34!8m2!3d25.0459023!4d121.5103926!16s%2Fg%2F11p781z153!19sChIJEw8VXvWpQjQRNGo0Xyn9diM?authuser=0&hl=zh-TW&rclk=1,722,25.0459023,121.5103926
塩琉,拉麵,4.4,$200-400,https://www.google.com/maps/place/%E5%A1%A9%E7%90%89/data=!4m7!3m6!1s0x3442a9c54e2a997b:0xce274ce69131b5b8!8m2!3d25.0419372!4d121.5130037!16s%2Fg%2F11p0w0h4rv!19sChIJe5kqTsWpQjQRuLUxkeZMJ84?authuser=0&hl=zh-TW&rclk=1,702,25.0419372,121.5130037
麒麟創作拉麵坊,拉麵,4.7,$200-400,https://www.google.com/maps/place/%E9%BA%92%E9%BA%9F%E5%89%B5%E4%BD%9C%E6%8B%89%E9%BA%B5%E5%9D%8A/data=!4m7!3m6!1s0x3442a9f92ace8245:0xd27bfb438c30b04a!8m2!3d25.0514923!4d121.5212271!16s%2Fg%2F11v44r6_ck!19sChIJRYLOKvmpQjQRSrAwjEP7e9I?authuser=0&hl=zh-TW&rclk=1,647,25.0514923,121.5212271
羅本家咖哩大同店（恕不接受訂位）,咖哩,4.5,$200-400,https://www.google.com/maps/place/%E7%BE%85%E6%9C%AC%E5%AE%B6%E5%92%96%E5%93%A9%E5%A4%A7%E5%90%8C%E5%BA%97%EF%BC%88%E6%81%95%E4%B8%8D%E6%8E%A5%E5%8F%97%E8%A8%82%E4%BD%8D%EF%BC%89/data=!4m7!3m6!1s0x3442a9088bb6624b:0xe747affeb8a9ec38!8m2!3d25.0502176!4d121.5176878!16s%2Fg%2F11gtc4f4vt!19sChIJS2K2iwipQjQROOypuP6vR-c?authuser=0&hl=zh-TW&rclk=1,385,25.0502176,121.5176878
新高軒北車店,咖哩,4.4,$200-400,https://www.google.com/maps/place/%E6%96%B0%E9%AB%98%E8%BB%92%E5%8C%97%E8%BB%8A%E5%BA%97/data=!4m7!3m6!1s0x3442a9915ff11d87:0x16b84fd505b7e7ae!8m2!3d25.0481159!4d121.5169048!16s%2Fg%2F11nfmfl0n5!19sChIJhx3xX5GpQjQRrue3BdVPuBY?authuser=0&hl=zh-TW&rclk=1,162,25.0481159,121.5169048
魔法咖哩 台北站前店,咖哩,4.5,$200-400,https://www.google.com/maps/place/%E9%AD%94%E6%B3%95%E5%92%96%E5%93%A9+%E5%8F%B0%E5%8C%97%E7%AB%99%E5%89%8D%E5%BA%97/data=!4m7!3m6!1s0x3442a90dbe3490c9:0x71504affe136096d!8m2!3d25.0454166!4d121.5158347!16s%2Fg%2F1tdfkzd6!19sChIJyZA0vg2pQjQRbQk24f9KUHE?authuser=0&hl=zh-TW&rclk=1,224,25.0454166,121.5158347
奇跡咖哩,咖哩,4.5,$200-400,https://www.google.com/maps/place/%E5%A5%87%E8%B7%A1%E5%92%96%E5%93%A9/data=!4m7!3m6!1s0x3442a96eea6c2f03:0xd6dfb6d897d18ee7!8m2!3d25.0509801!4d121.5215493!16s%2Fg%2F11b7g2jfl5!19sChIJAy9s6m6pQjQR547Rl9i239Y?authuser=0&hl=zh-TW&rclk=1,622,25.0509801,121.5215493
朱雀 𝙎𝙐𝙕𝘼𝙆𝙐 𝘾𝙐𝙍𝙍𝙔 𝙎𝙃𝙊𝙋 南西店,咖哩,4.7,$200-400,https://www.google.com/maps/place/%E6%9C%B1%E9%9B%80+%F0%9D%99%8E%F0%9D%99%90%F0%9D%99%95%F0%9D%98%BC%F0%9D%99%86%F0%9D%99%90+%F0%9D%98%BE%F0%9D%99%90%F0%9D%99%8D%F0%9D%99%8D%F0%9D%99%94+%F0%9D%99%8E%F0%9D%99%83%F0%9D%99%8A%F0%9D%99%8B+%E5%8D%97%E8%A5%BF%E5%BA%97/data=!4m7!3m6!1s0x3442a900506a6e85:0xe1dd560c2e09e699!8m2!3d25.052828!4d121.5207463!16s%2Fg%2F11z1s_6426!19sChIJhW5qUACpQjQRmeYJLgxW3eE?authuser=0&hl=zh-TW&rclk=1,750,25.052828,121.5207463
銀兔湯咖喱中山店,咖哩,4.5,$200-400,https://www.google.com/maps/place/%E9%8A%80%E5%85%94%E6%B9%AF%E5%92%96%E5%96%B1%E4%B8%AD%E5%B1%B1%E5%BA%97/data=!4m7!3m6!1s0x3442a99004a95aaf:0x24cf6791786ddcd8!8m2!3d25.0515087!4d121.5212765!16s%2Fg%2F11h44pfvwf!19sChIJr1qpBJCpQjQR2NxteJFnzyQ?authuser=0&hl=zh-TW&rclk=1,651,25.0515087,121.5212765
濃咖哩,咖哩,4.8,$1-200,https://www.google.com/maps/place/%E6%BF%83%E5%92%96%E5%93%A9/data=!4m7!3m6!1s0x3442a982be941b69:0xb7124e8c6bb762de!8m2!3d25.045754!4d121.5142528!16s%2Fg%2F11h_3910z6!19sChIJaRuUvoKpQjQR3mK3a4xOErc?authuser=0&hl=zh-TW&rclk=1,345,25.045754,121.5142528
朱雀 𝑺𝑼𝒁𝑨𝑲𝑼 𝑪𝑼𝑹𝑹𝒀 𝑺𝑯𝑶𝑷,咖哩,4.4,$200-400,https://www.google.com/maps/place/%E6%9C%B1%E9%9B%80+%F0%9D%91%BA%F0%9D%91%BC%F0%9D%92%81%F0%9D%91%A8%F0%9D%91%B2%F0%9D%91%BC+%F0%9D%91%AA%F0%9D%91%BC%F0%9D%91%B9%F0%9D%91%B9%F0%9D%92%80+%F0%9D%91%BA%F0%9D%91%AF%F0%9D%91%B6%F0%9D%91%B7/data=!4m7!3m6!1s0x3442a92149aa7a07:0xee94622b1c35267c!8m2!3d25.0437509!4d121.512554!16s%2Fg%2F11ty507dqf!19sChIJB3qqSSGpQjQRfCY1HCtilO4?authuser=0&hl=zh-TW&rclk=1,600,25.0437509,121.512554
稲町家香料咖哩 南西二號舖(三越南西一館後方),咖哩,4.1,$200-400,https://www.google.com/maps/place/%E7%A8%B2%E7%94%BA%E5%AE%B6%E9%A6%99%E6%96%99%E5%92%96%E5%93%A9+%E5%8D%97%E8%A5%BF%E4%BA%8C%E8%99%9F%E8%88%96%28%E4%B8%89%E8%B6%8A%E5%8D%97%E8%A5%BF%E4%B8%80%E9%A4%A8%E5%BE%8C%E6%96%B9%29/data=!4m7!3m6!1s0x3442a972d069cd0d:0xfde7e5a7718d413!8m2!3d25.0515127!4d121.5213549!16s%2Fg%2F11mtsdmg5z!19sChIJDc1p0HKpQjQRE9QYd1p-3g8?authuser=0&hl=zh-TW&rclk=1,656,25.0515127,121.5213549
笑貓咖哩-承德店 | 創作香料咖哩專門店｜スパイスカレー｜xiaomaocurry ｜spice curry,咖哩,4.4,$200-400,https://www.google.com/maps/place/%E7%AC%91%E8%B2%93%E5%92%96%E5%93%A9-%E6%89%BF%E5%BE%B7%E5%BA%97+%7C+%E5%89%B5%E4%BD%9C%E9%A6%99%E6%96%99%E5%92%96%E5%93%A9%E5%B0%88%E9%96%80%E5%BA%97%EF%BD%9C%E3%82%B9%E3%83%91%E3%82%A4%E3%82%B9%E3%82%AB%E3%83%AC%E3%83%BC%EF%BD%9Cxiaomaocurry+%EF%BD%9Cspice+curry/data=!4m7!3m6!1s0x3442a98532c77193:0x620b664f16d5e75!8m2!3d25.0505766!4d121.5161057!16s%2Fg%2F11lcpx5zl7!19sChIJk3HHMoWpQjQRdV5t8WS2IAY?authuser=0&hl=zh-TW&rclk=1,447,25.0505766,121.5161057
咖哩樹 currytree 台北京站店,咖哩,4.2,$200-400,https://www.google.com/maps/place/%E5%92%96%E5%93%A9%E6%A8%B9+currytree+%E5%8F%B0%E5%8C%97%E4%BA%AC%E7%AB%99%E5%BA%97/data=!4m7!3m6!1s0x3442a942c73625f5:0xb104e03977bdf140!8m2!3d25.0491865!4d121.5177193!16s%2Fg%2F11rx0mnljs!19sChIJ9SU2x0KpQjQRQPG9dzngBLE?authuser=0&hl=zh-TW&rclk=1,271,25.0491865,121.5177193
DayDayJamu Cafe 香料草本飲/ 印尼咖喱溫沙拉/爪哇咖啡,咖哩,4.8,$200-400,https://www.google.com/maps/place/DayDayJamu+Cafe+%E9%A6%99%E6%96%99%E8%8D%89%E6%9C%AC%E9%A3%B2%2F+%E5%8D%B0%E5%B0%BC%E5%92%96%E5%96%B1%E6%BA%AB%E6%B2%99%E6%8B%89%2F%E7%88%AA%E5%93%87%E5%92%96%E5%95%A1/data=!4m7!3m6!1s0x3442a972173e2cb9:0x4a3ee99b2c89f179!8m2!3d25.04647!4d121.5189498!16s%2Fg%2F11f3r157lq!19sChIJuSw-F3KpQjQRefGJLJvpPko?authuser=0&hl=zh-TW&rclk=1,150,25.04647,121.5189498
高橋咖哩,咖哩,4.1,$200-400,https://www.google.com/maps/place/%E9%AB%98%E6%A9%8B%E5%92%96%E5%93%A9/data=!4m7!3m6!1s0x3442a90044c8d043:0xd86bccde5b3b446a!8m2!3d25.0523941!4d121.5206746!16s%2Fg%2F11w7n9ptm2!19sChIJQ9DIRACpQjQRakQ7W97Ma9g?authuser=0&hl=zh-TW&rclk=1,704,25.0523941,121.5206746
農粹日式咖哩 長安店,咖哩,無資料,無資料,https://www.google.com/maps/place/%E8%BE%B2%E7%B2%B9%E6%97%A5%E5%BC%8F%E5%92%96%E5%93%A9+%E9%95%B7%E5%AE%89%E5%BA%97/data=!4m7!3m6!1s0x3442a995dd767b3f:0x4446a77e874c51a5!8m2!3d25.0498157!4d121.5189397!16s%2Fg%2F11z56y79p8!19sChIJP3t23ZWpQjQRpVFMh36nRkQ?authuser=0&hl=zh-TW&rclk=1,370,25.0498157,121.5189397
咖哩咖哩,咖哩,3.7,$200-400,https://www.google.com/maps/place/%E5%92%96%E5%93%A9%E5%92%96%E5%93%A9/data=!4m7!3m6!1s0x3442a98ec2117c35:0xc190ac57091b54f7!8m2!3d25.0477467!4d121.5169983!16s%2Fg%2F11srs682_f!19sChIJNXwRwo6pQjQR91QbCVeskME?authuser=0&hl=zh-TW&rclk=1,121,25.0477467,121.5169983
象樣品味即食鍋(臺北中山店) | 鍋燒麵 | 小火鍋 | 拉麵 | 咖哩飯,咖哩,4.7,$200-400,https://www.google.com/maps/place/%E8%B1%A1%E6%A8%A3%E5%93%81%E5%91%B3%E5%8D%B3%E9%A3%9F%E9%8D%8B%28%E8%87%BA%E5%8C%97%E4%B8%AD%E5%B1%B1%E5%BA%97%29+%7C+%E9%8D%8B%E7%87%92%E9%BA%B5+%7C+%E5%B0%8F%E7%81%AB%E9%8D%8B+%7C+%E6%8B%89%E9%BA%B5+%7C+%E5%92%96%E5%93%A9%E9%A3%AF/data=!4m7!3m6!1s0x3442a981e014bf45:0x6a535a297161faa7!8m2!3d25.0529988!4d121.5180641!16s%2Fg%2F11zjyvljnt!19sChIJRb8U4IGpQjQRp_phcSlaU2o?authuser=0&hl=zh-TW&rclk=1,696,25.0529988,121.5180641
スシロー壽司郎 台北館前路店,壽司,4.1,$400-600,https://www.google.com/maps/place/%E3%82%B9%E3%82%B7%E3%83%AD%E3%83%BC%E5%A3%BD%E5%8F%B8%E9%83%8E+%E5%8F%B0%E5%8C%97%E9%A4%A8%E5%89%8D%E8%B7%AF%E5%BA%97/data=!4m7!3m6!1s0x3442a9284d5b69e1:0x67a6f99dd1a2f2b5!8m2!3d25.0458267!4d121.5147169!16s%2Fg%2F11f6529fmn!19sChIJ4WlbTSipQjQRtfKi0Z35pmc?authuser=0&hl=zh-TW&rclk=1,298,25.0458267,121.5147169
くら寿司 藏壽司 中山南西店,壽司,4.0,$200-400,https://www.google.com/maps/place/%E3%81%8F%E3%82%89%E5%AF%BF%E5%8F%B8+%E8%97%8F%E5%A3%BD%E5%8F%B8+%E4%B8%AD%E5%B1%B1%E5%8D%97%E8%A5%BF%E5%BA%97/data=!4m7!3m6!1s0x3442a923cea1d337:0xb64cbf45a26484d5!8m2!3d25.0531227!4d121.519271!16s%2Fg%2F11n0c69cpf!19sChIJN9OhziOpQjQR1YRkokW_TLY?authuser=0&hl=zh-TW&rclk=1,730,25.0531227,121.519271
